date,quote_ts,minute,hold_min,type,move_pts,paid,got,ret_pct
2026-07-28,2026-07-28 10:00:16-04:00,600,15,C,1.0,1.87,2.3235999999999764,24.25668449197734
2026-07-28,2026-07-28 10:00:16-04:00,600,15,P,-1.0,1.95,1.433600000000017,-26.482051282050406
2026-07-28,2026-07-28 10:00:16-04:00,600,15,P,-0.75,1.95,1.538600000000017,-21.09743589743502
2026-07-28,2026-07-28 10:00:16-04:00,600,15,P,-0.5,1.95,1.6436000000000173,-15.712820512819626
2026-07-28,2026-07-28 10:00:16-04:00,600,15,P,-0.25,1.95,1.7486000000000173,-10.328205128204242
2026-07-28,2026-07-28 10:00:16-04:00,600,15,P,0.0,1.95,1.8600000000000205,-4.615384615383561
2026-07-28,2026-07-28 10:00:16-04:00,600,15,P,0.25,1.95,1.9850000000000205,1.7948717948728499
2026-07-28,2026-07-28 10:00:16-04:00,600,15,P,0.5,1.95,2.1100000000000203,8.205128205129249
2026-07-28,2026-07-28 10:00:16-04:00,600,15,P,0.75,1.95,2.2350000000000203,14.61538461538566
2026-07-28,2026-07-28 10:00:16-04:00,600,15,P,1.0,1.95,2.3680000000000243,21.435897435898685
2026-07-28,2026-07-28 10:00:16-04:00,600,30,C,-1.0,1.87,1.1470000000000107,-38.66310160427751
2026-07-28,2026-07-28 10:00:16-04:00,600,30,C,-0.75,1.87,1.2645000000000108,-32.37967914438445
2026-07-28,2026-07-28 10:00:16-04:00,600,30,C,-0.5,1.87,1.3820000000000108,-26.096256684491408
2026-07-28,2026-07-28 10:00:16-04:00,600,30,C,-0.25,1.87,1.4995000000000107,-19.81283422459836
2026-07-28,2026-07-28 10:00:16-04:00,600,30,C,0.0,1.87,1.6280000000000132,-12.941176470587534
2026-07-28,2026-07-28 10:00:16-04:00,600,30,C,0.25,1.87,1.7730000000000132,-5.187165775400367
2026-07-28,2026-07-28 10:00:16-04:00,600,30,C,0.5,1.87,1.9180000000000132,2.566844919786799
2026-07-28,2026-07-28 10:00:16-04:00,600,30,C,0.75,1.87,2.063000000000013,10.320855614973953
2026-07-28,2026-07-28 10:00:16-04:00,600,30,C,1.0,1.87,2.2150000000000145,18.449197860963338
2026-07-28,2026-07-28 10:00:16-04:00,600,30,P,-1.0,1.95,1.2769999999999926,-34.51282051282089
2026-07-28,2026-07-28 10:00:16-04:00,600,30,P,-0.75,1.95,1.3729999999999905,-29.589743589744078
2026-07-28,2026-07-28 10:00:16-04:00,600,30,P,-0.5,1.95,1.4779999999999904,-24.205128205128695
2026-07-28,2026-07-28 10:00:16-04:00,600,30,P,-0.25,1.95,1.5829999999999904,-18.82051282051331
2026-07-28,2026-07-28 10:00:16-04:00,600,30,P,0.0,1.95,1.6879999999999904,-13.435897435897925
2026-07-28,2026-07-28 10:00:16-04:00,600,30,P,0.25,1.95,1.807999999999988,-7.282051282051892
2026-07-28,2026-07-28 10:00:16-04:00,600,30,P,0.5,1.95,1.9379999999999882,-0.6153846153852194
2026-07-28,2026-07-28 10:00:16-04:00,600,30,P,0.75,1.95,2.067999999999988,6.051282051281442
2026-07-28,2026-07-28 10:00:16-04:00,600,30,P,1.0,1.95,2.197999999999988,12.717948717948103
2026-07-28,2026-07-28 10:00:16-04:00,600,60,C,-1.0,1.87,0.9129000000000235,-51.18181818181693
2026-07-28,2026-07-28 10:00:16-04:00,600,60,C,-0.75,1.87,1.0304000000000235,-44.898395721923876
2026-07-28,2026-07-28 10:00:16-04:00,600,60,C,-0.5,1.87,1.1479000000000235,-38.61497326203083
2026-07-28,2026-07-28 10:00:16-04:00,600,60,C,-0.25,1.87,1.2654000000000236,-32.33155080213778
2026-07-28,2026-07-28 10:00:16-04:00,600,60,C,0.0,1.87,1.3899000000000286,-25.673796791442328
2026-07-28,2026-07-28 10:00:16-04:00,600,60,C,0.25,1.87,1.5324000000000286,-18.05347593582735
2026-07-28,2026-07-28 10:00:16-04:00,600,60,C,0.5,1.87,1.6749000000000285,-10.433155080212387
2026-07-28,2026-07-28 10:00:16-04:00,600,60,C,0.75,1.87,1.8174000000000285,-2.812834224597409
2026-07-28,2026-07-28 10:00:16-04:00,600,60,C,1.0,1.87,1.967600000000034,5.219251336900207
2026-07-28,2026-07-28 10:00:16-04:00,600,60,P,-1.0,1.95,1.0775999999999841,-44.738461538462346
2026-07-28,2026-07-28 10:00:16-04:00,600,60,P,-0.75,1.95,1.175599999999979,-39.71282051282159
2026-07-28,2026-07-28 10:00:16-04:00,600,60,P,-0.5,1.95,1.280599999999979,-34.3282051282062
2026-07-28,2026-07-28 10:00:16-04:00,600,60,P,-0.25,1.95,1.385599999999979,-28.943589743590813
2026-07-28,2026-07-28 10:00:16-04:00,600,60,P,0.0,1.95,1.490599999999979,-23.558974358975433
2026-07-28,2026-07-28 10:00:16-04:00,600,60,P,0.25,1.95,1.6153999999999735,-17.158974358975716
2026-07-28,2026-07-28 10:00:16-04:00,600,60,P,0.5,1.95,1.7478999999999734,-10.364102564103927
2026-07-28,2026-07-28 10:00:16-04:00,600,60,P,0.75,1.95,1.8803999999999734,-3.5692307692321297
2026-07-28,2026-07-28 10:00:16-04:00,600,60,P,1.0,1.95,2.0128999999999735,3.225641025639668
2026-07-28,2026-07-28 10:05:16-04:00,605,15,C,-1.0,2.04,1.4798999999999956,-27.455882352941398
2026-07-28,2026-07-28 10:05:16-04:00,605,15,C,-0.75,2.04,1.6023999999999956,-21.450980392157078
2026-07-28,2026-07-28 10:05:16-04:00,605,15,C,-0.5,2.04,1.725599999999995,-15.411764705882602
2026-07-28,2026-07-28 10:05:16-04:00,605,15,C,-0.25,2.04,1.8655999999999948,-8.549019607843393
2026-07-28,2026-07-28 10:05:16-04:00,605,15,C,0.0,2.04,2.005599999999995,-1.6862745098041712
2026-07-28,2026-07-28 10:05:16-04:00,605,15,C,0.25,2.04,2.1455999999999946,5.176470588235029
2026-07-28,2026-07-28 10:05:16-04:00,605,15,C,0.5,2.04,2.286499999999994,12.083333333333037
2026-07-28,2026-07-28 10:05:16-04:00,605,15,C,0.75,2.04,2.448999999999994,20.049019607842844
2026-07-28,2026-07-28 10:05:16-04:00,605,15,C,1.0,2.04,2.611499999999994,28.014705882352654
2026-07-28,2026-07-28 10:05:16-04:00,605,15,P,-1.0,1.68,1.236600000000003,-26.39285714285696
2026-07-28,2026-07-28 10:05:16-04:00,605,15,P,-0.75,1.68,1.321600000000003,-21.33333333333315
2026-07-28,2026-07-28 10:05:16-04:00,605,15,P,-0.5,1.68,1.406600000000003,-16.273809523809344
2026-07-28,2026-07-28 10:05:16-04:00,605,15,P,-0.25,1.68,1.5132000000000039,-9.928571428571194
2026-07-28,2026-07-28 10:05:16-04:00,605,15,P,0.0,1.68,1.6207000000000038,-3.5297619047616746
2026-07-28,2026-07-28 10:05:16-04:00,605,15,P,0.25,1.68,1.728200000000004,2.8690476190478584
2026-07-28,2026-07-28 10:05:16-04:00,605,15,P,0.5,1.68,1.8357000000000039,9.267857142857377
2026-07-28,2026-07-28 10:05:16-04:00,605,15,P,0.75,1.68,1.9648000000000048,16.95238095238124
2026-07-28,2026-07-28 10:05:16-04:00,605,15,P,1.0,1.68,2.0948000000000047,24.690476190476474
2026-07-28,2026-07-28 10:05:16-04:00,605,30,C,-1.0,2.04,1.3603999999999907,-33.31372549019653
2026-07-28,2026-07-28 10:05:16-04:00,605,30,C,-0.75,2.04,1.4903999999999906,-26.941176470588697
2026-07-28,2026-07-28 10:05:16-04:00,605,30,C,-0.5,2.04,1.6203999999999907,-20.56862745098085
2026-07-28,2026-07-28 10:05:16-04:00,605,30,C,-0.25,2.04,1.7503999999999906,-14.19607843137301
2026-07-28,2026-07-28 10:05:16-04:00,605,30,C,0.0,2.04,1.882199999999989,-7.7352941176476
2026-07-28,2026-07-28 10:05:16-04:00,605,30,C,0.25,2.04,2.034699999999989,-0.25980392156917576
2026-07-28,2026-07-28 10:05:16-04:00,605,30,C,0.5,2.04,2.187199999999989,7.21568627450927
2026-07-28,2026-07-28 10:05:16-04:00,605,30,C,0.75,2.04,2.339699999999989,14.691176470587694
2026-07-28,2026-07-28 10:05:16-04:00,605,30,C,1.0,2.04,2.4939999999999873,22.25490196078369
2026-07-28,2026-07-28 10:05:16-04:00,605,30,P,-1.0,1.68,1.1140000000000057,-33.690476190475856
2026-07-28,2026-07-28 10:05:16-04:00,605,30,P,-0.75,1.68,1.209700000000007,-27.99404761904719
2026-07-28,2026-07-28 10:05:16-04:00,605,30,P,-0.5,1.68,1.3072000000000072,-22.190476190475756
2026-07-28,2026-07-28 10:05:16-04:00,605,30,P,-0.25,1.68,1.4047000000000072,-16.386904761904333
2026-07-28,2026-07-28 10:05:16-04:00,605,30,P,0.0,1.68,1.502200000000007,-10.58333333333291
2026-07-28,2026-07-28 10:05:16-04:00,605,30,P,0.25,1.68,1.6181000000000085,-3.684523809523298
2026-07-28,2026-07-28 10:05:16-04:00,605,30,P,0.5,1.68,1.7356000000000085,3.3095238095243174
2026-07-28,2026-07-28 10:05:16-04:00,605,30,P,0.75,1.68,1.8531000000000086,10.303571428571946
2026-07-28,2026-07-28 10:05:16-04:00,605,30,P,1.0,1.68,1.9706000000000086,17.297619047619563
2026-07-28,2026-07-28 10:05:16-04:00,605,60,C,-1.0,2.04,1.1500000000000046,-43.627450980391934
2026-07-28,2026-07-28 10:05:16-04:00,605,60,C,-0.75,2.04,1.2750000000000046,-37.49999999999978
2026-07-28,2026-07-28 10:05:16-04:00,605,60,C,-0.5,2.04,1.4000000000000046,-31.37254901960762
2026-07-28,2026-07-28 10:05:16-04:00,605,60,C,-0.25,2.04,1.5250000000000046,-25.245098039215463
2026-07-28,2026-07-28 10:05:16-04:00,605,60,C,0.0,2.04,1.6764000000000057,-17.82352941176443
2026-07-28,2026-07-28 10:05:16-04:00,605,60,C,0.25,2.04,1.8289000000000055,-10.348039215686006
2026-07-28,2026-07-28 10:05:16-04:00,605,60,C,0.5,2.04,1.9814000000000056,-2.8725490196075705
2026-07-28,2026-07-28 10:05:16-04:00,605,60,C,0.75,2.04,2.1339000000000055,4.602941176470853
2026-07-28,2026-07-28 10:05:16-04:00,605,60,C,1.0,2.04,2.3080000000000065,13.137254901961102
2026-07-28,2026-07-28 10:05:16-04:00,605,60,P,-1.0,1.68,0.9379999999999973,-44.16666666666683
2026-07-28,2026-07-28 10:05:16-04:00,605,60,P,-0.75,1.68,1.0138999999999965,-39.64880952380973
2026-07-28,2026-07-28 10:05:16-04:00,605,60,P,-0.5,1.68,1.1113999999999964,-33.84523809523831
2026-07-28,2026-07-28 10:05:16-04:00,605,60,P,-0.25,1.68,1.2088999999999963,-28.04166666666688
2026-07-28,2026-07-28 10:05:16-04:00,605,60,P,0.0,1.68,1.3063999999999965,-22.238095238095447
2026-07-28,2026-07-28 10:05:16-04:00,605,60,P,0.25,1.68,1.4048999999999954,-16.375000000000274
2026-07-28,2026-07-28 10:05:16-04:00,605,60,P,0.5,1.68,1.5273999999999954,-9.083333333333602
2026-07-28,2026-07-28 10:05:16-04:00,605,60,P,0.75,1.68,1.6498999999999955,-1.791666666666932
2026-07-28,2026-07-28 10:05:16-04:00,605,60,P,1.0,1.68,1.7723999999999955,5.499999999999739
2026-07-28,2026-07-28 10:10:17-04:00,610,15,C,-1.0,1.94,1.2879999999999894,-33.60824742268096
2026-07-28,2026-07-28 10:10:17-04:00,610,15,C,-0.75,1.94,1.4054999999999893,-27.551546391753128
2026-07-28,2026-07-28 10:10:17-04:00,610,15,C,-0.5,1.94,1.5229999999999895,-21.49484536082528
2026-07-28,2026-07-28 10:10:17-04:00,610,15,C,-0.25,1.94,1.656999999999987,-14.587628865980054
2026-07-28,2026-07-28 10:10:17-04:00,610,15,C,0.0,1.94,1.8019999999999867,-7.113402061856353
2026-07-28,2026-07-28 10:10:17-04:00,610,15,C,0.25,1.94,1.9469999999999867,0.36082474226736055
2026-07-28,2026-07-28 10:10:17-04:00,610,15,C,0.5,1.94,2.0919999999999868,7.835051546391073
2026-07-28,2026-07-28 10:10:17-04:00,610,15,C,0.75,1.94,2.247499999999985,15.850515463916754
2026-07-28,2026-07-28 10:10:17-04:00,610,15,C,1.0,1.94,2.409999999999985,24.226804123710572
2026-07-28,2026-07-28 10:10:17-04:00,610,15,P,-1.0,1.75,1.1780000000000075,-32.68571428571386
2026-07-28,2026-07-28 10:10:17-04:00,610,15,P,-0.75,1.75,1.2605000000000075,-27.97142857142814
2026-07-28,2026-07-28 10:10:17-04:00,610,15,P,-0.5,1.75,1.3520000000000096,-22.742857142856593
2026-07-28,2026-07-28 10:10:17-04:00,610,15,P,-0.25,1.75,1.4570000000000096,-16.742857142856593
2026-07-28,2026-07-28 10:10:17-04:00,610,15,P,0.0,1.75,1.5620000000000096,-10.742857142856595
2026-07-28,2026-07-28 10:10:17-04:00,610,15,P,0.25,1.75,1.6670000000000096,-4.742857142856595
2026-07-28,2026-07-28 10:10:17-04:00,610,15,P,0.5,1.75,1.7820000000000118,1.8285714285721029
2026-07-28,2026-07-28 10:10:17-04:00,610,15,P,0.75,1.75,1.912000000000012,9.257142857143538
2026-07-28,2026-07-28 10:10:17-04:00,610,15,P,1.0,1.75,2.042000000000012,16.685714285714962
2026-07-28,2026-07-28 10:10:17-04:00,610,30,C,-1.0,1.94,1.2445499999999765,-35.8479381443311
2026-07-28,2026-07-28 10:10:17-04:00,610,30,C,-0.75,1.94,1.3520499999999764,-30.306701030929045
2026-07-28,2026-07-28 10:10:17-04:00,610,30,C,-0.5,1.94,1.478049999999971,-23.81185567010459
2026-07-28,2026-07-28 10:10:17-04:00,610,30,C,-0.25,1.94,1.610549999999971,-16.981958762888087
2026-07-28,2026-07-28 10:10:17-04:00,610,30,C,0.0,1.94,1.743049999999971,-10.1520618556716
2026-07-28,2026-07-28 10:10:17-04:00,610,30,C,0.25,1.94,1.875549999999971,-3.3221649484551024
2026-07-28,2026-07-28 10:10:17-04:00,610,30,C,0.5,1.94,2.024699999999966,4.365979381441547
2026-07-28,2026-07-28 10:10:17-04:00,610,30,C,0.75,1.94,2.179699999999966,12.355670103091047
2026-07-28,2026-07-28 10:10:17-04:00,610,30,C,1.0,1.94,2.334699999999966,20.345360824740517
2026-07-28,2026-07-28 10:10:17-04:00,610,30,P,-1.0,1.75,1.1765500000000202,-32.768571428570276
2026-07-28,2026-07-28 10:10:17-04:00,610,30,P,-0.75,1.75,1.2690500000000202,-27.482857142855988
2026-07-28,2026-07-28 10:10:17-04:00,610,30,P,-0.5,1.75,1.3615500000000202,-22.1971428571417
2026-07-28,2026-07-28 10:10:17-04:00,610,30,P,-0.25,1.75,1.4605500000000256,-16.53999999999854
2026-07-28,2026-07-28 10:10:17-04:00,610,30,P,0.0,1.75,1.5780500000000255,-9.825714285712829
2026-07-28,2026-07-28 10:10:17-04:00,610,30,P,0.25,1.75,1.6955500000000256,-3.1114285714271057
2026-07-28,2026-07-28 10:10:17-04:00,610,30,P,0.5,1.75,1.8130500000000256,3.602857142858605
2026-07-28,2026-07-28 10:10:17-04:00,610,30,P,0.75,1.75,1.9364000000000305,10.651428571430317
2026-07-28,2026-07-28 10:10:17-04:00,610,30,P,1.0,1.75,2.0764000000000307,18.651428571430323
2026-07-28,2026-07-28 10:10:17-04:00,610,60,C,-1.0,1.94,1.0289999999999555,-46.95876288660023
2026-07-28,2026-07-28 10:10:17-04:00,610,60,C,-0.75,1.94,1.1514999999999553,-40.64432989690951
2026-07-28,2026-07-28 10:10:17-04:00,610,60,C,-0.5,1.94,1.2739999999999554,-34.329896907218796
2026-07-28,2026-07-28 10:10:17-04:00,610,60,C,-0.25,1.94,1.3964999999999554,-28.015463917528066
2026-07-28,2026-07-28 10:10:17-04:00,610,60,C,0.0,1.94,1.5289999999999464,-21.185567010312038
2026-07-28,2026-07-28 10:10:17-04:00,610,60,C,0.25,1.94,1.6764999999999464,-13.582474226806887
2026-07-28,2026-07-28 10:10:17-04:00,610,60,C,0.5,1.94,1.8239999999999463,-5.979381443301733
2026-07-28,2026-07-28 10:10:17-04:00,610,60,C,0.75,1.94,1.9714999999999463,1.6237113402034202
2026-07-28,2026-07-28 10:10:17-04:00,610,60,C,1.0,1.94,2.1309999999999354,9.845360824738941
2026-07-28,2026-07-28 10:10:17-04:00,610,60,P,-1.0,1.75,0.9810000000000264,-43.94285714285564
2026-07-28,2026-07-28 10:10:17-04:00,610,60,P,-0.75,1.75,1.0700000000000365,-38.85714285714077
2026-07-28,2026-07-28 10:10:17-04:00,610,60,P,-0.5,1.75,1.1700000000000363,-33.142857142855064
2026-07-28,2026-07-28 10:10:17-04:00,610,60,P,-0.25,1.75,1.2700000000000364,-27.42857142856935
2026-07-28,2026-07-28 10:10:17-04:00,610,60,P,0.0,1.75,1.3700000000000363,-21.71428571428364
2026-07-28,2026-07-28 10:10:17-04:00,610,60,P,0.25,1.75,1.4835000000000444,-15.228571428568888
2026-07-28,2026-07-28 10:10:17-04:00,610,60,P,0.5,1.75,1.6060000000000445,-8.228571428568886
2026-07-28,2026-07-28 10:10:17-04:00,610,60,P,0.75,1.75,1.7285000000000446,-1.2285714285688825
2026-07-28,2026-07-28 10:10:17-04:00,610,60,P,1.0,1.75,1.8510000000000444,5.771428571431108
2026-07-28,2026-07-28 10:15:16-04:00,615,15,C,-1.0,1.8,1.18460000000003,-34.18888888888722
2026-07-28,2026-07-28 10:15:16-04:00,615,15,C,-0.75,1.8,1.30210000000003,-27.66111111110944
2026-07-28,2026-07-28 10:15:16-04:00,615,15,C,-0.5,1.8,1.41960000000003,-21.13333333333167
2026-07-28,2026-07-28 10:15:16-04:00,615,15,C,-0.25,1.8,1.5371000000000299,-14.605555555553899
2026-07-28,2026-07-28 10:15:16-04:00,615,15,C,0.0,1.8,1.674400000000037,-6.977777777775726
2026-07-28,2026-07-28 10:15:16-04:00,615,15,C,0.25,1.8,1.819400000000037,1.0777777777798303
2026-07-28,2026-07-28 10:15:16-04:00,615,15,C,0.5,1.8,1.9644000000000368,9.133333333335374
2026-07-28,2026-07-28 10:15:16-04:00,615,15,C,0.75,1.8,2.109400000000037,17.18888888889093
2026-07-28,2026-07-28 10:15:16-04:00,615,15,C,1.0,1.8,2.267000000000041,25.94444444444673
2026-07-28,2026-07-28 10:15:16-04:00,615,15,P,-1.0,1.83,1.250599999999979,-31.661202185793496
2026-07-28,2026-07-28 10:15:16-04:00,615,15,P,-0.75,1.83,1.3393999999999733,-26.80874316940037
2026-07-28,2026-07-28 10:15:16-04:00,615,15,P,-0.5,1.83,1.4443999999999733,-21.071038251367586
2026-07-28,2026-07-28 10:15:16-04:00,615,15,P,-0.25,1.83,1.5493999999999732,-15.333333333334798
2026-07-28,2026-07-28 10:15:16-04:00,615,15,P,0.0,1.83,1.6543999999999732,-9.595628415302013
2026-07-28,2026-07-28 10:15:16-04:00,615,15,P,0.25,1.83,1.7663999999999669,-3.475409836067387
2026-07-28,2026-07-28 10:15:16-04:00,615,15,P,0.5,1.83,1.8963999999999668,3.6284153005446287
2026-07-28,2026-07-28 10:15:16-04:00,615,15,P,0.75,1.83,2.026399999999967,10.732240437156657
2026-07-28,2026-07-28 10:15:16-04:00,615,15,P,1.0,1.83,2.156399999999967,17.83606557376867
2026-07-28,2026-07-28 10:15:16-04:00,615,30,C,-1.0,1.8,1.0383999999999924,-42.31111111111153
2026-07-28,2026-07-28 10:15:16-04:00,615,30,C,-0.75,1.8,1.1433999999999924,-36.4777777777782
2026-07-28,2026-07-28 10:15:16-04:00,615,30,C,-0.5,1.8,1.2505999999999904,-30.522222222222755
2026-07-28,2026-07-28 10:15:16-04:00,615,30,C,-0.25,1.8,1.3830999999999904,-23.161111111111644
2026-07-28,2026-07-28 10:15:16-04:00,615,30,C,0.0,1.8,1.5155999999999903,-15.80000000000054
2026-07-28,2026-07-28 10:15:16-04:00,615,30,C,0.25,1.8,1.6480999999999904,-8.438888888889426
2026-07-28,2026-07-28 10:15:16-04:00,615,30,C,0.5,1.8,1.7825999999999886,-0.9666666666673004
2026-07-28,2026-07-28 10:15:16-04:00,615,30,C,0.75,1.8,1.9400999999999886,7.783333333332698
2026-07-28,2026-07-28 10:15:16-04:00,615,30,C,1.0,1.8,2.0975999999999884,16.533333333332685
2026-07-28,2026-07-28 10:15:16-04:00,615,30,P,-1.0,1.83,1.1576000000000068,-36.74316939890673
2026-07-28,2026-07-28 10:15:16-04:00,615,30,P,-0.75,1.83,1.2501000000000069,-31.688524590163563
2026-07-28,2026-07-28 10:15:16-04:00,615,30,P,-0.5,1.83,1.342600000000007,-26.63387978142039
2026-07-28,2026-07-28 10:15:16-04:00,615,30,P,-0.25,1.83,1.4581000000000086,-20.32240437158423
2026-07-28,2026-07-28 10:15:16-04:00,615,30,P,0.0,1.83,1.5756000000000085,-13.901639344261833
2026-07-28,2026-07-28 10:15:16-04:00,615,30,P,0.25,1.83,1.6931000000000087,-7.480874316939419
2026-07-28,2026-07-28 10:15:16-04:00,615,30,P,0.5,1.83,1.8106000000000086,-1.0601092896170177
2026-07-28,2026-07-28 10:15:16-04:00,615,30,P,0.75,1.83,1.9511000000000105,6.617486338798384
2026-07-28,2026-07-28 10:15:16-04:00,615,30,P,1.0,1.83,2.0936000000000106,14.404371584700026
2026-07-28,2026-07-28 10:15:16-04:00,615,60,C,-1.0,1.8,0.8820000000000346,-50.99999999999808
2026-07-28,2026-07-28 10:15:16-04:00,615,60,C,-0.75,1.8,0.9820000000000346,-45.444444444442524
2026-07-28,2026-07-28 10:15:16-04:00,615,60,C,-0.5,1.8,1.0868000000000484,-39.622222222219534
2026-07-28,2026-07-28 10:15:16-04:00,615,60,C,-0.25,1.8,1.2268000000000483,-31.84444444444176
2026-07-28,2026-07-28 10:15:16-04:00,615,60,C,0.0,1.8,1.3668000000000484,-24.066666666663977
2026-07-28,2026-07-28 10:15:16-04:00,615,60,C,0.25,1.8,1.5068000000000483,-16.28888888888621
2026-07-28,2026-07-28 10:15:16-04:00,615,60,C,0.5,1.8,1.6480000000000516,-8.444444444441578
2026-07-28,2026-07-28 10:15:16-04:00,615,60,C,0.75,1.8,1.7980000000000518,-0.11111111110823696
2026-07-28,2026-07-28 10:15:16-04:00,615,60,C,1.0,1.8,1.9480000000000517,8.22222222222509
2026-07-28,2026-07-28 10:15:16-04:00,615,60,P,-1.0,1.83,1.0091999999999688,-44.85245901639515
2026-07-28,2026-07-28 10:15:16-04:00,615,60,P,-0.75,1.83,1.0991999999999689,-39.9344262295099
2026-07-28,2026-07-28 10:15:16-04:00,615,60,P,-0.5,1.83,1.189199999999969,-35.01639344262465
2026-07-28,2026-07-28 10:15:16-04:00,615,60,P,-0.25,1.83,1.3033999999999593,-28.775956284155235
2026-07-28,2026-07-28 10:15:16-04:00,615,60,P,0.0,1.83,1.4208999999999594,-22.35519125683282
2026-07-28,2026-07-28 10:15:16-04:00,615,60,P,0.25,1.83,1.5383999999999594,-15.93442622951042
2026-07-28,2026-07-28 10:15:16-04:00,615,60,P,0.5,1.83,1.6558999999999593,-9.51366120218802
2026-07-28,2026-07-28 10:15:16-04:00,615,60,P,0.75,1.83,1.79759999999995,-1.7704918032814296
2026-07-28,2026-07-28 10:15:16-04:00,615,60,P,1.0,1.83,1.94259999999995,6.1530054644781345
2026-07-28,2026-07-28 10:20:16-04:00,620,15,C,-1.0,1.73,1.1441999999999963,-33.86127167630079
2026-07-28,2026-07-28 10:20:16-04:00,620,15,C,-0.75,1.73,1.2491999999999963,-27.79190751445108
2026-07-28,2026-07-28 10:20:16-04:00,620,15,C,-0.5,1.73,1.3551999999999953,-21.664739884393335
2026-07-28,2026-07-28 10:20:16-04:00,620,15,C,-0.25,1.73,1.4851999999999954,-14.150289017341306
2026-07-28,2026-07-28 10:20:16-04:00,620,15,C,0.0,1.73,1.6151999999999953,-6.635838150289287
2026-07-28,2026-07-28 10:20:16-04:00,620,15,C,0.25,1.73,1.7451999999999954,0.8786127167627422
2026-07-28,2026-07-28 10:20:16-04:00,620,15,C,0.5,1.73,1.8760999999999945,8.445086705201998
2026-07-28,2026-07-28 10:20:16-04:00,620,15,C,0.75,1.73,2.0285999999999946,17.260115606936107
2026-07-28,2026-07-28 10:20:16-04:00,620,15,C,1.0,1.73,2.1810999999999945,26.0751445086702
2026-07-28,2026-07-28 10:20:16-04:00,620,15,P,-1.0,1.86,1.3111000000000037,-29.51075268817185
2026-07-28,2026-07-28 10:20:16-04:00,620,15,P,-0.75,1.86,1.4086000000000036,-24.268817204300884
2026-07-28,2026-07-28 10:20:16-04:00,620,15,P,-0.5,1.86,1.5061000000000035,-19.026881720429923
2026-07-28,2026-07-28 10:20:16-04:00,620,15,P,-0.25,1.86,1.6228000000000042,-12.752688172042786
2026-07-28,2026-07-28 10:20:16-04:00,620,15,P,0.0,1.86,1.7403000000000042,-6.435483870967522
2026-07-28,2026-07-28 10:20:16-04:00,620,15,P,0.25,1.86,1.8578000000000043,-0.1182795698922452
2026-07-28,2026-07-28 10:20:16-04:00,620,15,P,0.5,1.86,1.9753000000000043,6.19892473118302
2026-07-28,2026-07-28 10:20:16-04:00,620,15,P,0.75,1.86,2.1168000000000053,13.806451612903507
2026-07-28,2026-07-28 10:20:16-04:00,620,15,P,1.0,1.86,2.259300000000005,21.467741935484135
2026-07-28,2026-07-28 10:20:16-04:00,620,30,C,-1.0,1.73,0.907599999999984,-47.53757225433618
2026-07-28,2026-07-28 10:20:16-04:00,620,30,C,-0.75,1.73,1.017599999999984,-41.179190751446
2026-07-28,2026-07-28 10:20:16-04:00,620,30,C,-0.5,1.73,1.127599999999984,-34.82080924855584
2026-07-28,2026-07-28 10:20:16-04:00,620,30,C,-0.25,1.73,1.24199999999998,-28.20809248555029
2026-07-28,2026-07-28 10:20:16-04:00,620,30,C,0.0,1.73,1.37949999999998,-20.260115606937575
2026-07-28,2026-07-28 10:20:16-04:00,620,30,C,0.25,1.73,1.51699999999998,-12.31213872832486
2026-07-28,2026-07-28 10:20:16-04:00,620,30,C,0.5,1.73,1.65449999999998,-4.364161849712132
2026-07-28,2026-07-28 10:20:16-04:00,620,30,C,0.75,1.73,1.7955999999999768,3.7919075144495253
2026-07-28,2026-07-28 10:20:16-04:00,620,30,C,1.0,1.73,1.9555999999999767,13.040462427744318
2026-07-28,2026-07-28 10:20:16-04:00,620,30,P,-1.0,1.86,1.1285000000000127,-39.32795698924663
2026-07-28,2026-07-28 10:20:16-04:00,620,30,P,-0.75,1.86,1.2160000000000126,-34.62365591397782
2026-07-28,2026-07-28 10:20:16-04:00,620,30,P,-0.5,1.86,1.3245000000000164,-28.79032258064428
2026-07-28,2026-07-28 10:20:16-04:00,620,30,P,-0.25,1.86,1.4370000000000163,-22.741935483870098
2026-07-28,2026-07-28 10:20:16-04:00,620,30,P,0.0,1.86,1.5495000000000163,-16.693548387095902
2026-07-28,2026-07-28 10:20:16-04:00,620,30,P,0.25,1.86,1.6620000000000164,-10.645161290321706
2026-07-28,2026-07-28 10:20:16-04:00,620,30,P,0.5,1.86,1.7976000000000203,-3.3548387096763332
2026-07-28,2026-07-28 10:20:16-04:00,620,30,P,0.75,1.86,1.9376000000000204,4.1720430107537805
2026-07-28,2026-07-28 10:20:16-04:00,620,30,P,1.0,1.86,2.0776000000000203,11.698924731183883
2026-07-28,2026-07-28 10:20:16-04:00,620,60,C,-1.0,1.73,0.8396000000000049,-51.46820809248527
2026-07-28,2026-07-28 10:20:16-04:00,620,60,C,-0.75,1.73,0.9417000000000064,-45.56647398843893
2026-07-28,2026-07-28 10:20:16-04:00,620,60,C,-0.5,1.73,1.0592000000000064,-38.774566473988074
2026-07-28,2026-07-28 10:20:16-04:00,620,60,C,-0.25,1.73,1.1767000000000065,-31.982658959537197
2026-07-28,2026-07-28 10:20:16-04:00,620,60,C,0.0,1.73,1.2942000000000065,-25.190751445086327
